Auction ID,Auction Title,Fund,Auction Fee Total
94699,1 Lot of 4 Plastic Shelves,Enterprise,$13.49 
94700,File Cabinet,Enterprise,$2.76 
94701,Desk,Enterprise,$9.66 
94702,Hon Laterel Filing Cabinet,,$3.45 
94703,Chair,General Fund,$3.81 
94705,Dell Monitor,Enterprise,$4.83 
94706,Microwave,General Fund,$11.50 
94707,Jordan Tennis Shoes - Size 6Y,Enterprise,$5.29 
94708,Jordan Tennis Shoes - Size 6Y,Enterprise,$7.36 
94709,Jordan Tennis Shoes - Size 6Y,Enterprise,$3.68 
94710,Jordan Tennis Shoes - Size 6Y,Enterprise,$9.43 
94711,Jordan Tennis Shoes - Size 6Y,Enterprise,$5.75 
94712,Jordan Tennis Shoes - Size 5 1/2Y,Enterprise,$2.30 
94713,Jordan Tennis Shoes - Size 6 1/2Y,Enterprise,$2.76 
94714,Nike Tennis Shoes - Size 8Y,Enterprise,$2.53 
94715,Jordan Tennis Shoes - Size 10,Enterprise,$35.65 
94716,Jordan Tennis Shoes - Size 10,Enterprise,$22.54 
94717,Christian Louboutin Tennis Shoes - Size 42 1/2,Enterprise,$86.25 
94718,Carlo Rebelli Acoustic Guitar,Enterprise,$6.34 
94719,Yamaha Electric Bass Guitar,Enterprise,$17.94 
94720,Yamaha Electric Bass Guitar,Enterprise,$16.33 
94721,DeWalt 18v 6-1/2" Circular Saw & Light,Enterprise,$13.24 
94722,Fishing Tackle,Enterprise,$2.99 
94723,Sony Stereo,Enterprise,$6.90 
94724,Kenwood Stereo,Enterprise,$4.83 
94725,Assorted Tools,,$1.38 
94726,Zam Shirt,Enterprise,$2.53 
94727,Assorted Women's Underwear,Enterprise,$11.96 
94728,Sony 60" LCD TV,Enterprise,$94.30 
94729,Billionaire Boys Club Pants,Enterprise,$9.20 
94730,Express Jeans Pants,,$3.22 
94731,Brooklyn Xpress Pants,,$2.99 
94732,Dickies Pants,,$4.83 
94733,Levi Strauss & Co. Pants,Enterprise,$4.83 
94734,Levi Strauss & Co. Pants,Enterprise,$5.09 
94735,Levi Strauss & Co. Pants,Enterprise,$4.37 
94736,True Religion Pants,Enterprise,$17.94 
94737,True Religion Pants,Enterprise,$17.94 
94738,True Religion Pants,Enterprise,$20.24 
94739,True Religion Pants,Enterprise,$15.87 
94740,True Religion Pants,,$14.26 
94741,True Religion Pants,Enterprise,$23.69 
94742,True Religion Pants,Enterprise,$39.33 
94743,Akoo Pants,,$7.36 
94744,Affliction Pants,Enterprise,$7.59 
94745,Affliction Pants,Enterprise,$9.89 
94746,Calvin Klein Pants,Enterprise,$4.83 
94747,Calvin Klein Pants,Enterprise,$4.83 
94748,Vehicle Screens,,$10.81 
94749,Ford Rear Seats,,$9.20 
94750,Ford Rear Seats,,$9.89 
94751,Mounting Brackets,Enterprise,$2.88 
94752,Sirens & Spot Lights-Emergency Provider Only,Enterprise,$103.50 
94753,Red Lenses-Emergency Provider Only,Enterprise,$5.29 
94754,Blue Lights-Emergency Provider Only,Enterprise,$85.12 
94755,Blue Lights-Emergency Provider Only,Enterprise,$119.61 
94757,Dell Laptop,General Fund,$15.18 
94758,Dell Laptop,General Fund,$24.38 
94759,Dell Laptop,General Fund,$20.24 
94760,Dell Laptop,General Fund,$20.24 
94761,Dell Laptop,General Fund,$13.11 
94762,Dell Laptop,General Fund,$12.31 
94763,Dell Laptop,General Fund,$12.31 
94764,Dell Laptop,General Fund,$19.09 
94765,Dell Laptop,General Fund,$21.39 
94766,Dell Laptop,General Fund,$23.69 
94767,Office Electronics,General Fund,$11.96 
94768,Office Electronics,General Fund,$6.21 
94769,Bench,General Fund,$12.08 
94770,Bench,General Fund,$8.74 
94771,Bench,General Fund,$12.08 
94772,Bench,General Fund,$12.08 
94773,Bench,General Fund,$12.65 
94774,Lamp,General Fund,$1.76 
94775,Lamp,General Fund,$1.28 
94776,Lamp,General Fund,$1.51 
94777,Lamp,General Fund,$1.05 
94778,Lamp,General Fund,$1.05 
94779,Holmes Heater,General Fund,$0.92 
94780,"Hamilton Beach" Blender,General Fund,$3.12 
94781,2004 Ford F-550,Enterprise,|$1,293.75 |
94782,2004 Ford F-550,Enterprise,|$1,059.79 |
94784,1999 Mercury Grand Marquis,Enterprise,$105.80 
94785,"Mr. Coffee" Coffee Maker,General Fund,$0.92 
94786,2004 GMC Envoy,Enterprise,$194.35 
94787,HP Digital Still Camera,General Fund,$3.45 
94788,Nashville T-Shirts,General Fund,$2.99 
94789,1995 Chevrolet Z28 Camaro Convertible,Enterprise,$696.90 
94790,Office Supplies,General Fund,$3.68 
94791,Cart,General Fund,$2.99 
94792,Childs Rocking Chair,Enterprise,$5.12 
94793,Childs Rocking Chair,Enterprise,$4.49 
94794,Cables,Enterprise,$2.60 
94795,Motorola Radio Mic's & Antennas,Enterprise,$105.34 
94796,Emergency Equipment - (EMERGENCY PROVIDER ONLY),Enterprise,$80.47 
94797,36 Dell Computers,General Fund,$120.98 
94798,Emergency Equipment (EMERGENCY PROVIDERS ONLY),Enterprise,$52.39 
94800,Dell Computer,General Fund,$26.45 
94801,Brackets & Miscellaneous Parts,Enterprise,$3.57 
94802,"Motorola" Radio Mic's,Enterprise,$168.59 
94803,"Motorola" Control Units,Enterprise,$39.74 
94804,Console Racks,Enterprise,$18.58 
94805,"Motorola" Chargers,Enterprise,$37.95 
94806,Dell Latitude E6420,General Fund,$14.26 
94807,Dell Latitude E6420,General Fund,$11.96 
94808,Dell Computer,General Fund,$27.83 
94809,Dell Computer,General Fund,$27.60 
94810,Dell Computer,,$28.75 
94811,Dell Latitude E6420,General Fund,$11.96 
94814,Dell Laptop,General Fund,$35.88 
94815,Dell Latitude E6420,General Fund,$10.58 
94816,Dell Laptop,General Fund,$27.60 
94817,Dell Latitude E6420,General Fund,$7.36 
94818,Harley Davidson Shirt - Size Large,Enterprise,$5.75 
94819,Rawyalty Shirt - Size: 2XL,Enterprise,$5.52 
94820,Rawyalty Shirt - Size 3XL,Enterprise,$2.30 
94821,Rawyalty Shirt - Size 2XL,Enterprise,$6.21 
94822,Ecko Shirt - Size XXL,Enterprise,$2.76 
94823,Cubavera Shirt - Size XXXL,,$2.53 
94824,"Billionaire Boys Club" Sweat Shirt - Size:XXL,Enterprise,$2.30 
94825,Affliction Shirt - Size 2XL,Enterprise,$2.53 
94826,LRG T-Shirt - Size XL,,$2.76 
94827,Heritage T-Shirt - Size: XL,Enterprise,$0.69 
94828,Nike T-Shirt,Enterprise,$2.07 
94829,Dell Monitor,General Fund,$2.76 
94830,Dell Monitor,,$2.53 
94831,Dell Monitor,General Fund,$2.99 
94832,Dell Monitor,General Fund,$2.99 
94833,Credit Card Machine,,$1.50 
94834,Credit Card Machine,,$0.92 
94835,Credit Card Machine,,$1.04 
94836,Cash Drawer Insert,,$1.15 
94837,Dell Computer,General Fund,$17.94 
94838,Dell Computer,General Fund,$13.57 
94839,Dell Computer,General Fund,$24.84 
94840,Dell Computer,General Fund,$21.62 
94841,Dell Computer,General Fund,$17.71 
94842,Dell Computer,General Fund,$19.32 
94843,Dell Computer,General Fund,$20.70 
94844,Dell Computer,General Fund,$21.16 
94845,Dell Computer,General Fund,$21.62 
94846,Steamer,Enterprise,$9.69 
94847,Steam Kettle,Enterprise,$44.39 
94848,Jordan Tennis Shoes,Enterprise,$6.90 
94849,Jordan Tennis Shoes,Enterprise,$9.66 
94850,Nike Tennis Shoes,Enterprise,$46.46 
94851,Nike Tennis Shoes,Enterprise,$11.96 
94852,Nike Tennis Shoes,Enterprise,$9.66 
94853,London Irish Shoes,Enterprise,$1.73 
94854,Men's Watch,Enterprise,$37.26 
94855,Assorted Jewelry,Enterprise,$27.60 
94856,Men's Bracelet,Enterprise,$5.75 
94857,4 Necklaces with Pendants,Enterprise,$87.40 
94858,Men's Watch,Enterprise,$385.25 
94859,Men's Watch,Enterprise,$7.36 
94860,Men's Bracelet,Enterprise,$83.03 
94861,Men's Watch,Enterprise,$25.99 
94862,Men's Watch,Enterprise,$10.12 
94863,Men's Watch,Enterprise,$23.00 
94864,Steve Madden Shoes,Enterprise,$0.23 
94865,Steve Madden Shoes,Enterprise,$1.84 
94866,BeBe Shoes,Enterprise,$1.38 
94867,Christian Louboutin Shoes,Enterprise,$54.74 
94868,Radio Equipment-Emergency Provider Only,Enterprise,$236.21 
94869,Arm Rests,,$13.24 
94870,Dell Laptop w/Bag,General Fund,$9.20 
94871,Dell Laptop w/Bag,General Fund,$10.35 
94872,Dell Laptop w/Bag,,$11.96 
94873,Dell Laptop w/Bag,General Fund,$14.84 
94874,Dell Laptop w/Bag,General Fund,$19.75 
94875,Dell Laptop w/Bag,General Fund,$23.00 
94876,Dell Laptop w/Bag,General Fund,$23.23 
94877,Dell Laptop w/Bag,General Fund,$20.47 
94878,Dell Laptop w/Bag,General Fund,$19.44 
94880,Dell Computer,General Fund,$20.24 
94881,Printer,General Fund,$35.65 
94882,Riot Shields,General Fund,$3.91 
94883,Riot Sheilds,General Fund,$4.60 
94884,Riot Shields,General Fund,$4.83 
94885,Toner Cartridges,General Fund,$59.34 
94886,9 Toner Cartridges,General Fund,$108.45 
94887,7 Toner Cartridges,General Fund,$20.01 
94888,XBox 360 Game,,$0.23 
94889,Playstation 4,Enterprise,$65.09 
94890,Office Electronics,Enterprise,$7.36 
94891,Nortel Phone Networking Equipment,General Fund,$9.08 
94892,Office Electronics,General Fund,$6.57 
94893,Metal Shelving,General Fund,$4.83 
94894,Metal Shelf,General Fund,$4.14 
94895,File Cabinet,General Fund,$2.76 
94896,File Cabinet,General Fund,$2.99 
94897,Office Electronics,General Fund,$12.32 
94898,Assorted Electronics/Equipment,Enterprise,$32.32 
94899,Craftsman 12v Drill,Enterprise,$6.21 
94900,DeWalt 12v Drill,Enterprise,$13.80 
94901,Cables/Wires,Enterprise,$4.49 
94902,10 Picture Frames,General Fund,$21.39 
94903,Picture Frame,,$2.53 
94904,Blinds,General Fund,$27.84 
94905,Office Electronics,,$3.81 
94906,CPU Desk,General Fund,$0.69 
94907,File Cabinet,Enterprise,$2.43 
94908,Child's Rocking Chair,Enterprise,$5.06 
94909,Child's Rocking Chair,Enterprise,$5.06 
94910,Chair,,$3.22 
94911,Transmissison Core,Enterprise,$1.38 
94912,ASI Dresser,Enterprise,$32.43 
94913,ASI Dresser,Enterprise,$32.20 
94914,Turtle Wax 10" Orbit Polisher,Enterprise,$9.66 
94915,Dell Computer,Enterprise,$2.66 
94916,Samsung 65" 4K Smart TV,Enterprise,$345.00 
94917,Samsung 65" 4K Smart TV,Enterprise,$345.00 
94918,Tennessee Titans Keith Bulluck Jersey,,$19.90 
94919,Associated Battery Tester,Enterprise,$6.21 
94920,Food Saver Vacuum Sealer,Enterprise,$11.96 
94921,Cardi Electric Drill,Enterprise,$103.50 
94922,Milwaukee 7-1/4" Electric Circular Saw,Enterprise,$20.93 
94923,Bose Sound Bar,Enterprise,$57.96 
94924,Royal Paper Shredder,Enterprise,$13.11 
94925,Miele Vacuum Cleaner,Enterprise,$60.49 
94926,Jordan Tennis Shoes,Enterprise,$7.59 
94927,Jordan Tennis Shoes,Enterprise,$4.83 
94928,Jordan Tennis Shoes,Enterprise,$11.27 
94929,Jordan Tennis Shoes,Enterprise,$7.36 
94930,Nike Tennis Shoes,Enterprise,$14.72 
94931,Nike Tennis Shoes,Enterprise,$14.26 
94932,Cole Haan Shoes,Enterprise,$11.96 
94933,Rocawear Boots,Enterprise,$4.83 
94934,Timberland Boots,Enterprise,$19.78 
94935,Ugs Boots,Enterprise,$17.71 
94937,Stairs,Enterprise,$3.68 
94938,5 Microscopes,Enterprise,$33.12 
94939,5 Microscopes,Enterprise,$32.43 
94940,5 Microscopes,Enterprise,$35.65 
94941,3 Microscopes,Enterprise,$20.47 
94942,6 Microscopes,Enterprise,$60.72 
94943,Microscope,Enterprise,$11.16 
94944,Keyboard & Stand,,$7.36 
94945,Keyboard & Stand,,$7.13 
94946,Keyboard & Stand,,$4.37 
94947,Keyboard & Stand,Enterprise,$9.66 
94948,Keyboard,,$4.14 
94949,Keyboard,Enterprise,$5.52 
94950,Keyboard,Enterprise,$3.91 
94951,Music Equipment,Enterprise,$10.58 
94952,Filter,,$0.23 
94953,Meat Slicer & Stand,Enterprise,$40.48 
94954,Table,Enterprise,$2.58 
94955,Table,Enterprise,$2.58 
94956,Table,Enterprise,$2.60 
94957,Table,Enterprise,$2.60 
94958,Table,Enterprise,$2.67 
94959,Table,Enterprise,$2.62 
94960,Table,Enterprise,$2.60 
94961,Table,Enterprise,$2.65 
94962,Table,Enterprise,$2.60 
94963,Bistro Table,Enterprise,$6.79 
94964,Bistro Table,Enterprise,$8.79 
94965,Bistro Table,Enterprise,$11.50 
94966,Bistro Table,Enterprise,$4.83 
94967,Round Table,Enterprise,$2.67 
94968,Round Table,Enterprise,$2.69 
94969,Round Table,Enterprise,$4.42 
94970,Round Table,Enterprise,$4.60 
94971,Round Table,Enterprise,$4.60 
94972,Round Table,Enterprise,$4.60 
94973,Round Table,Enterprise,$4.60 
94974,Round Table,Enterprise,$4.60 
94975,Round Table,Enterprise,$4.83 
94976,Round Table,Enterprise,$4.60 
94977,Round Table,Enterprise,$4.60 
94978,2003 John Deere 2653A Reel Mower,Enterprise,$350.75 
94979,2001 John Deere Aercore 800 Aerator,Enterprise,$174.80 
94980,2003 John Deere 2653A Reel Mower,Enterprise,$350.75 
94981,2002 Chevrolet Express Van,Enterprise,$277.57 
94982,2005 Isuzu NPR Trash Truck,Enterprise,|$3,000.00 |
94983,2002 Toyota Prius,Enterprise,$295.55 
94984,2004 Ford F-550,Enterprise,|$1,311.00 |
94985,2008 Chevrolet Trailblazer,Enterprise,$494.50 
94986,2001 Dodge Ram 2500,Enterprise,$584.66 
94987,Steamer,,$4.83 
94988,Boiler,,$35.88 
94989,Mixer,,$233.22 
94990,Southbend Oven,Enterprise,$35.88 
94991,Southbend Oven,Enterprise,$76.59 
94992,Southbend Oven,,$94.53 
94993,Toastmaster Oven,,$118.68 
94994,Toastmaster Oven,,$142.83 
94995,Toastmaster Oven,,$122.13 
94996,Milk Box,Enterprise,$33.35 
94997,Southbend Kettle,Enterprise,$105.80 
95000,Baby Care Kit,,$2.53 
95001,2 Computer Tables,,$2.33 
95002,2 Computer Tables,,$2.48 
95003,2 Computer Tables,,$2.33 
95004,2 Computer Tables,,$2.56 
95005,2 White Boards,Enterprise,$11.96 
95007,Serving Line,Enterprise,$31.97 
95008,3 Refrigerators,Enterprise,$1.38 
95009,Work Station,Enterprise,$51.75 
95010,Pitching Machine,,$26.45 
95011,2 Assorted Tanks,,$68.54 
95012,2 Auto Jacks,Enterprise,$34.73 
95013,Auto Creeper,,$1.62 
95014,Press,Enterprise,$8.74 
95015,Shop Table,Enterprise,$35.19 
95016,Table w/Vice,Enterprise,$102.99 
95017,Lawn Furniture,,$71.53 
95018,Hancock & Moore Couch,,$442.75 
95019,GE Refrigerator,Enterprise,$39.10 
95020,Viking Dishwasher,,$118.68 
95021,AO Smith Electric Hot Water Heater,,$66.47 
95022,Masterbuilt Professional Electric Fryer,,$29.90 
95023,Nostalgia Popcorn Popper,,$26.57 
95024,Craftsman Reciprocating Saw,,$4.05 
95025,Ridgid 16-Gallon Shop Vac,,$37.95 
95026,Motorcycle Stand w/Gas Tank & Handlebar,,$8.05 
95027,Motorcycle Stand w/Gas Tank & Handlebar,,$7.36 
95028,Kobalt 3-Ton Jack,,$16.10 
95029,Allied Floor Jack,,$10.81 
95030,Speedy Lift 3-Ton Floor Jack,,$13.11 
95031,Bose Cinemate 1SR Digital Home Theater Speaker,,$47.15 
95032,Bose Cinemate 1SR Speaker Array,Enterprise,$43.70 
95033,Aussie Charcoal Grill,,$7.13 
95034,Ryobi Weed Eater,,$10.81 
95035,Black Jack 6-Ton Hydraulic Bottle Jack,,$6.47 
95036,Vox Amplifier,,$11.96 
95037,Y-Volution 3-in-1 Glider,,$3.34 
95038,Power Rangers Mega Figure Pack,,$8.82 
95039,Web-Slinging Spider-Man,,$3.22 
95040,Spider-Man 2-in-1 Trainer Skates,,$3.45 
95041,Spider-Man Protective Gear,,$1.84 
95042,Spider-Man Kids Helmet,,$3.65 
95043,Arcade Basketball,,$4.83 
95044,Milwaukee 7-1/4" Electric Circular Saw,,$9.43 
95045,Casio Keyboard,,$13.12 
95046,Michael Kors Purse,,$18.63 
95047,Michael Kors Purse,,$11.50 
95048,Michael Kors Coat,,$7.36 
95049,Ridgid Circular Saw,,$5.98 
95050,DeWalt Electric Reciprocating Saw,,$8.51 
95051,Hitachi 2-1/2" Finish Nailer,,$2.66 
95052,HP Laptop,,$23.69 
95053,PC Accessories,,$12.45 
95054,Dell Cable Covers,,$0.58 
95055,Office Electronics,,$23.69 
95056,Office Electronics,,$15.64 
95057,Contractor Supplies,General Fund,$14.26 
95058,Electrical Supplies,General Fund,$12.09 
95059,Louisville Steel Warehouse Ladder,,$34.50 
95060,7 Ford Interceptor Rear Seats,Enterprise,$2.36 
95061,Metorex Metal Detector,,$8.05 
95062,Metorex Metal Detector,,$24.38 
95063,Toner Cartridges,General Fund,$106.61 
95064,Toner Cartridges,General Fund,$33.71 
95065,Toner Cartridges,General Fund,$16.33 
95066,Printer,,$5.42 
95067,Office Supplies,,$6.21 
95068,Cable Management Arm Kits,,$7.13 
95069,Typewriter,,$0.69 
95070,Mail Machine,General Fund,$12.32 
95071,Office Electronics,,$11.99 
95072,Fan,,$0.46 
95073,Fan,,$0.23 
95074,Fan,,$4.37 
95075,Dolly,General Fund,$8.74 
95076,Shop Vac,,$9.66 
95077,Chair,,$2.30 
95078,Chair,,$1.15 
95079,Warmer,,$113.24 
95080,Refrigerator,,$48.07 
95081,Motorola Radios & Equipment,,$15.76 
95082,Motorola Radios,,$73.09 
95083,Motorola Radios,,$36.95 
95084,Motorola Radios,,$84.10 
95085,Motorola Radios,,$44.34 
95086,Motorola Radios,Enterprise,$35.77 
95087,Motorola Radio Speakers,Enterprise,$27.72 
95088,Vehicle Screens,,$2.33 
95089,Brackets,Enterprise,$3.81 
95090,Emergency Equipment (Emergency Provider Only),Enterprise,$204.47 
95091,Emergency Lights (Emergency Provider Only),Enterprise,$54.79 
95092,Radio Equipment,Enterprise,$38.07 
95093,Radio Equipment,Enterprise,$38.07 
95094,Cyclone Batteries,Enterprise,$9.66 
95095,Vehicle Armrests,Enterprise,$6.90 
95096,Racks & Brackets,Enterprise,$2.66 
95097,Racks & Brackets,,$12.85 
95098,Brackets & Service Equipment,Enterprise,$63.94 
95099,Metal Shelf,Enterprise,$5.06 
95100,8 Tool Cases,Enterprise,$12.32 
95101,1990 Champion 710A Motor Grader,Enterprise,|$3,000.00 |
95102,2003 New Holland LB75.B Backhoe,Enterprise,|$2,346.46 |
95103,2003 Freightliner FL80 Dump Truck,Enterprise,|$3,000.00 |
95104,2005 International 4400 Fire Truck,Enterprise,$510.83 
95105,2003 New Holland LB75.B Backhoe,Enterprise,|$2,625.22 |
95106,2003 Freightlinger FL80 Dump Truck,Enterprise,|$3,000.00 |
95107,2002 International 4900 Fire Truck,Enterprise,$259.21 
95108,2003 New Holland LB75.B Backhoe,Enterprise,|$2,300.00 |
95109,King Size Bedroom Set,Enterprise,$233.45 
95110,2003 Freightliner FL80 Dump Truck,Enterprise,|$2,081.50 |
95111,Home Trends Lawn Furniture,Enterprise,$28.75 
95112,2001 International 4900 Fire Truck,Enterprise,$258.75 
95113,Nortel Telephones & Equipment,General Fund,$48.99 
95114,Office Electronics,General Fund,$53.59 
95115,Office Electronics & Equipment,General Fund,$17.94 
95116,Power Cords,General Fund,$15.77 
95117,Office Equipment & Electronics,General Fund,$23.03 
95118,Kimberly-Clark Exam Gloves,General Fund,$65.10 
95119,Detecto Scale,General Fund,$10.81 
95120,2 Chairs,,$0.46 
95121,Metorex Metal Detector,,$6.97 
95122,2 Metal Detectors,,$0.23 
95123,Vera System,,$0.69 
95124,Book Cart,General Fund,$6.43 
95125,1989 Alumacraft Boat,,$176.18 
95126,2005 Ford F-550,Enterprise,|$1,138.73 |
95127,1998 Chevrolet Malibu,,$196.88 
95128,2000 Dodge Ram 1500,,$187.91 
95129,2004 Ford F-550,Enterprise,|$2,323.23 |
95130,1988 Ford F-800,,$839.58 
95131,Global Slicer,,$29.21 
95132,Robocoupe,Enterprise,$1.52 
95133,Double Oven,,$2.07 
95134,1988 H&H Mobile Hydraulic Pump System,,$187.45 
95135,Double Oven,,$2.67 
95136,Laptop Cart,,$10.02 
95137,Laptop Cart,Enterprise,$6.93 
95138,Laptop Cart,,$6.93 
95139,Laptop Cart,,$6.93 
95140,Laptop Cart,,$6.80 
95141,Laptop Cart,,$6.80 
95142,Laptop Cart,,$6.80 
95143,Laptop Cart,Enterprise,$6.24 
95144,Laptop Cart,,$3.81 
95145,Laptop Cart,,$6.80 
95146,Mixer,,$47.87 
95147,Studio Equipment,Enterprise,$40.25 
95148,2005 Ford F-350,,|$1,322.50 |
95149,10 Chairs,General Fund,$9.20 
95150,10 Chairs,General Fund,$9.20 
95151,10 Chairs,General Fund,$9.20 
95152,10 Chairs,General Fund,$10.12 
95153,10 Chairs,General Fund,$6.21 
95154,10 Chairs,General Fund,$9.20 
95155,11 Chairs,General Fund,$7.25 
95156,11 Chairs,General Fund,$7.25 
95157,9 Chairs,General Fund,$10.94 
95158,9 Chairs,General Fund,$12.78 
95159,2 Book Carts,General Fund,$11.99 
95160,2 Carts,,$7.39 
95161,2 Carts,,$8.08 
95162,2 Carts,,$5.65 
95163,2 Carts,,$8.74 
95164,2 Carts,General Fund,$11.96 
95165,2 Carts,General Fund,$16.33 
95166,Table,General Fund,$2.07 
95167,Printer,,$30.49 
95168,1 Lot of 22 Dell Computers,General Fund,$50.14 
95169,30 Bernhardt Chairs,Enterprise,$77.05 
95170,30 Bernhardt Chairs,Enterprise,$67.62 
95171,30 Bernhardt Chairs,Enterprise,$77.05 
95172,30 Bernhardt Chairs,Enterprise,$77.05 
95173,30 Chairs,Enterprise,$48.07 
95174,30 Chairs,Enterprise,$52.44 
95175,2 Bernhardt Chairs,Enterprise,$33.35 
95178,2 Bar Stools,Enterprise,$7.36 
95179,2 Bar Stools,Enterprise,$8.28 
95180,2 Bar Stools,Enterprise,$8.51 
95181,2 Bar Stools,Enterprise,$9.32 
95182,2 Bar Stools,Enterprise,$9.66 
95183,2 Bar Stools,Enterprise,$7.36 
95184,Office Chair,,$2.53 
95185,Chair,General Fund,$2.53 
95186,Chair,General Fund,$2.53 
95187,Chair,General Fund,$2.53 
95188,Cisco Systems Catalyst 2950,General Fund,$0.81 
95189,MD Sports Volleyball & Badminton Combo,,$4.60 
95190,Whirlpool Tub,,$33.12 
95191,Samsung 60" LED 3D Smart TV,,$117.30 
95192,Jordan Tennis Shoes,Enterprise,$25.30 
95193,Jordan Tennis Shoes,Enterprise,$29.90 
95194,Jordan Tennis Shoes,Enterprise,$11.96 
95195,Jordan Tennis Shoes,,$25.30 
95196,Baby Phat Shoes,Enterprise,$2.53 
95197,Abercrombie & Fitch Sandals,,$1.38 
95198,Scoreboard,Enterprise,$13.11 
95199,Laptop Cart,,$3.81 
95200,Laptop Cart,,$6.93 
95201,Laptop Cart,,$6.80 
95202,Laptop Cart,,$6.93 
95203,Laptop Cart,,$6.93 
95204,Piano,Enterprise,$59.34 
95205,Hospital Bed,,$10.81 
95206,2 Real Care Babies,,$4.37 
95207,4 Real Care Babies,,$9.43 
95208,2 Real Care Babies,,$1.84 
95209,Table,Enterprise,$62.10 
95210,Assorted Jewelry,,$4.60 
95211,Assorted Jewelry,Enterprise,$4.83 
95212,Assorted Jewelry,Enterprise,$7.13 
95213,Assorted Jewelry,,$4.83 
95214,Assorted Jewelry,Enterprise,$6.21 
95215,Assorted Jewelry,Enterprise,$5.75 
95216,Assorted Jewelry,Enterprise,$10.35 
95217,Assorted Jewelry,Enterprise,$6.21 
95218,Assorted Jewelry,Enterprise,$15.41 
95219,Assorted Jewelry,Enterprise,$18.63 
95220,2 Bar Stools,,$5.30 
95221,2 Bar Stools,,$5.88 
95222,Display Unit,,$0.58 
95223,Cisco Systems Catalyst 2950,,$1.51 
95224,Cisco Systems Catalyst 3350,,$2.07 
95225,Cisco Systems Catalyst 3550,,$2.53 
95226,Net Station Server Enclosure,,$44.85 
95227,Office Electronics,,$3.25 
95228,2 Dell Computers,,$2.43 
95229,Chair,,$0.23 
95230,Metal Shelf,,$1.41 
95231,Wooden Shelf,,$0.46 
95232,Radio Equipment,,$57.50 
95233,Radio Equipment,,$29.90 
95234,Office Electronics,,$59.57 
95235,Office Electronics,,$11.27 
